time_ns,device,sensor,x,y,z,extra
1774665770579890400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.8485454824821728, ""qx"": -0.1007210726900962, ""qz"": -0.4129242486124722, ""roll"": 0.08690052775154716, ""qw"": -0.9004141749259099, ""qy"": -0.09275378027682428, ""pitch"": 0.26093284625913304}"
1774665770589873400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.8893059845660549, ""qx"": -0.10503865318576425, ""qz"": -0.4302084616776444, ""roll"": 0.06878463740402573, ""qw"": -0.8922884068430393, ""qy"": -0.08780117364868266, ""pitch"": 0.2661253414907904}"
1774665770599856400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.9309408312994207, ""qx"": -0.10944347750656988, ""qz"": -0.4477150637269425, ""roll"": 0.05226957438822339, ""qw"": -0.8834742147169624, ""qy"": -0.0839444939653739, ""pitch"": 0.27188472982358913}"
1774665770609840400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.9735368707091813, ""qx"": -0.11394277104708339, ""qz"": -0.46546622924102904, ""roll"": 0.03753871242844672, ""qw"": -0.8739240503775475, ""qy"": -0.0813327668287028, ""pitch"": 0.2784544590426658}"
1774665770619823400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.0169962890083704, ""qx"": -0.1183450926485315, ""qz"": -0.48342068525207904, ""roll"": 0.02497388994249442, ""qw"": -0.8636438763886481, ""qy"": -0.08011385449931928, ""pitch"": 0.2857461432340357}"
1774665770629806600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.0608904415360028, ""qx"": -0.12249373895555349, ""qz"": -0.50138982821905, ""roll"": 0.014708028635700015, ""qw"": -0.8527361803775425, ""qy"": -0.08027823976108563, ""pitch"": 0.293611522282304}"
1774665770639789300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.1047640002999324, ""qx"": -0.12618319272780124, ""qz"": -0.519197847085928, ""roll"": 0.007051842979689087, ""qw"": -0.8413134355661195, ""qy"": -0.08187254148277105, ""pitch"": 0.3019005381706539}"
1774665770649772300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.148469748843287, ""qx"": -0.12895669243323324, ""qz"": -0.536852646607591, ""roll"": 0.0028032776915884777, ""qw"": -0.8294100114142942, ""qy"": -0.08507912078432689, ""pitch"": 0.31021758824891976}"
1774665770659755500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.1921028614121139, ""qx"": -0.1303287221181071, ""qz"": -0.5544517064207245, ""roll"": 0.0022073607297575302, ""qw"": -0.8170354677718881, ""qy"": -0.08972609278668636, ""pitch"": 0.3177857507653779}"
1774665770669739500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.2358256821693216, ""qx"": -0.13015219876947862, ""qz"": -0.572049363110934, ""roll"": 0.004560392253488429, ""qw"": -0.8042039025176465, ""qy"": -0.09526819235554064, ""pitch"": 0.32397157541774324}"
1774665770679722500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.279566655481332, ""qx"": -0.12855569926991262, ""qz"": -0.5895661976875363, ""roll"": 0.008979789662691397, ""qw"": -0.7909773318372906, ""qy"": -0.10119347473706275, ""pitch"": 0.32856993162006926}"
1774665770689705500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.3232343987308477, ""qx"": -0.12586385196813038, ""qz"": -0.6068903737295853, ""roll"": 0.01447207327684419, ""qw"": -0.7774198138920697, ""qy"": -0.10705534941810617, ""pitch"": 0.33168836100109794}"
1774665770699688400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.3665166142986527, ""qx"": -0.12263393231208697, ""qz"": -0.6238027541500966, ""roll"": 0.019948168488414755, ""qw"": -0.7636567242493562, ""qy"": -0.11251414610068956, ""pitch"": 0.3338403064539153}"
1774665770709671400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.4090042199513448, ""qx"": -0.11943955189955509, ""qz"": -0.6400696327832184, ""roll"": 0.02467556707711792, ""qw"": -0.7498273460570571, ""qy"": -0.11748990330403616, ""pitch"": 0.3357967485191406}"
1774665770719655400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.4503643110951183, ""qx"": -0.11668064179032599, ""qz"": -0.6555293030658408, ""roll"": 0.028358183335846252, ""qw"": -0.7360446694932778, ""qy"": -0.12208700924018426, ""pitch"": 0.33824023822314475}"
1774665770729638400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.490457544643606, ""qx"": -0.1143955142161044, ""qz"": -0.6701528651754378, ""roll"": 0.03135467938989736, ""qw"": -0.7223484392655165, ""qy"": -0.126576026486876, ""pitch"": 0.3415175829003978}"
1774665770739621400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.5294640405387092, ""qx"": -0.11231306747869191, ""qz"": -0.6840665371802931, ""roll"": 0.03440401293268658, ""qw"": -0.7086696566396391, ""qy"": -0.13124786440850378, ""pitch"": 0.34558831784377875}"
1774665770749604400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.5678639789726592, ""qx"": -0.11018719889924576, ""qz"": -0.6974824003577971, ""roll"": 0.03803715993556453, ""qw"": -0.6948359202159661, ""qy"": -0.13630883371660713, ""pitch"": 0.35039631982725933}"
1774665770759587600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.6060569031824485, ""qx"": -0.10782748117676681, ""qz"": -0.7105595651488684, ""roll"": 0.04266889657303463, ""qw"": -0.6806869258499204, ""qy"": -0.14192842053817548, ""pitch"": 0.3559603855398975}"
1774665770769571600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.6443345750672627, ""qx"": -0.10503818461383316, ""qz"": -0.7234079488456228, ""roll"": 0.048650025387945224, ""qw"": -0.6660939900926122, ""qy"": -0.14821177572480038, ""pitch"": 0.3622357263941903}"
1774665770779554300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.6828383967518494, ""qx"": -0.10167287317829223, ""qz"": -0.7360704360457152, ""roll"": 0.05621227267379066, ""qw"": -0.6509788311873673, ""qy"": -0.15520769470747672, ""pitch"": 0.3691913285827241}"
1774665770789537500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.7215871846226005, ""qx"": -0.0978297338666049, ""qz"": -0.7485157128315834, ""roll"": 0.06477209718426348, ""qw"": -0.6353817075003678, ""qy"": -0.16261488310779096, ""pitch"": 0.37659695153950346}"
1774665770799520500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.7600750848014028, ""qx"": -0.09393554466866137, ""qz"": -0.7605273850745201, ""roll"": 0.07283201758468166, ""qw"": -0.6196488784312167, ""qy"": -0.16973372846972706, ""pitch"": 0.3839528209877676}"
1774665770809503200,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.7978896714201342, ""qx"": -0.0903345972654523, ""qz"": -0.7719706348515352, ""roll"": 0.07902063894812947, ""qw"": -0.6041355860604005, ""qy"": -0.17584418366816396, ""pitch"": 0.3904902238733789}"
1774665770819486500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.8349073317426685, ""qx"": -0.08724336395467627, ""qz"": -0.7828340030569158, ""roll"": 0.08255400333526257, ""qw"": -0.5890389661303426, ""qy"": -0.1805339728209914, ""pitch"": 0.39568001042298473}"
1774665770829470500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.8707696238390374, ""qx"": -0.08473222222638035, ""qz"": -0.7930557271373329, ""roll"": 0.08346985193801933, ""qw"": -0.5745430484535136, ""qy"": -0.1838023627513541, ""pitch"": 0.3994325802010107}"
1774665770839453400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.9050301698394763, ""qx"": -0.08267956123743345, ""qz"": -0.8025651895683965, ""roll"": 0.0825464823193626, ""qw"": -0.5607691941766131, ""qy"": -0.18598658016185138, ""pitch"": 0.40200144255806114}"
1774665770849436400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.9376301567074163, ""qx"": -0.08075900764625159, ""qz"": -0.8114124494415255, ""roll"": 0.08098542445199829, ""qw"": -0.5476326752327569, ""qy"": -0.18758040061322495, ""pitch"": 0.4037425104303192}"
1774665770859419400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.9688281926977627, ""qx"": -0.07858946751733503, ""qz"": -0.8197215567877945, ""roll"": 0.07999688218420718, ""qw"": -0.5349079131970177, ""qy"": -0.18908677492734016, ""pitch"": 0.4050593051254039}"
1774665770869402400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.9988298111856204, ""qx"": -0.07595093530329455, ""qz"": -0.827567088364543, ""roll"": 0.08037500886756216, ""qw"": -0.5224195355885715, ""qy"": -0.1908978485895682, ""pitch"": 0.4064140885470386}"
1774665770879386400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.027674852484991, ""qx"": -0.07277560054899858, ""qz"": -0.8349610098215745, ""roll"": 0.08245410921798167, ""qw"": -0.51010805484966, ""qy"": -0.19321893438343174, ""pitch"": 0.40814501001283365}"
1774665770889369600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.055367351952594, ""qx"": -0.06897019380416701, ""qz"": -0.8419229701529661, ""roll"": 0.08638004431726279, ""qw"": -0.4979706401306728, ""qy"": -0.1960461170594359, ""pitch"": 0.41020978940220904}"
1774665770899352600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.0818858338982396, ""qx"": -0.06458207361638238, ""qz"": -0.8484701612963004, ""roll"": 0.09180346690137244, ""qw"": -0.48608173781833197, ""qy"": -0.19912833193384966, ""pitch"": 0.4122733458511722}"
1774665770909335300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.1070702789390223, ""qx"": -0.059723118358789976, ""qz"": -0.8546023245843025, ""roll"": 0.09814381335777178, ""qw"": -0.47461774329365275, ""qy"": -0.2020545182049351, ""pitch"": 0.4137479302837724}"
1774665770919318500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.1306473006189064, ""qx"": -0.054664113563047366, ""qz"": -0.8602840055122718, ""roll"": 0.10461025593772189, ""qw"": -0.4638202354018576, ""qy"": -0.20443605343777205, ""pitch"": 0.41419679880471993}"
1774665770929302500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.1522975587000284, ""qx"": -0.04973009645464218, ""qz"": -0.8654559409169745, ""roll"": 0.110539109410759, ""qw"": -0.45391741145007963, ""qy"": -0.20608698728875213, ""pitch"": 0.4135527737973338}"
1774665770939285500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.171866178588039, ""qx"": -0.04519657256898729, ""qz"": -0.8700918903914531, ""roll"": 0.1154836076091238, ""qw"": -0.44502946868694065, ""qy"": -0.20699292811001122, ""pitch"": 0.4119897180439478}"
1774665770949268200,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.1893689944529493, ""qx"": -0.041239884675302395, ""qz"": -0.8742028397076568, ""roll"": 0.1192328958351801, ""qw"": -0.43716839549119946, ""qy"": -0.20724986549140756, ""pitch"": 0.4097874558436312}"
1774665770959251500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2051294871530573, ""qx"": -0.037862670404159936, ""qz"": -0.8778727519974175, ""roll"": 0.12185810947510516, ""qw"": -0.43018198265373225, ""qy"": -0.20700066213508614, ""pitch"": 0.4071742208844776}"
1774665770969234400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.219428582172127, ""qx"": -0.03500344075343369, ""qz"": -0.8811579177654341, ""roll"": 0.12366925884356866, ""qw"": -0.4238938686172222, ""qy"": -0.20651765929070104, ""pitch"": 0.4045714350400948}"
1774665770979217400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2324514813498384, ""qx"": -0.032622292654448284, ""qz"": -0.884082178681945, ""roll"": 0.12496072074696585, ""qw"": -0.4181643267109606, ""qy"": -0.20608993957461574, ""pitch"": 0.4024609476003881}"
1774665770989201700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2443119627274704, ""qx"": -0.03068264340149189, ""qz"": -0.8866809582136421, ""roll"": 0.12579658515421246, ""qw"": -0.41294084576771234, ""qy"": -0.2057556897198717, ""pitch"": 0.4008700214762667}"
1774665770999184400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2550709648432874, ""qx"": -0.029197888597406692, ""qz"": -0.8889994266387092, ""roll"": 0.12596386482471786, ""qw"": -0.4082467559340375, ""qy"": -0.2053340323853988, ""pitch"": 0.39946287440114425}"
1774665771009167400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2647905308796137, ""qx"": -0.028206922800725964, ""qz"": -0.8910795546758663, ""roll"": 0.12521357073600892, ""qw"": -0.40410563964822593, ""qy"": -0.20464684137430844, ""pitch"": 0.3979294279136026}"
1774665771019150600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2734353441465602, ""qx"": -0.027695082591668134, ""qz"": -0.8929308433627262, ""roll"": 0.12353652544521913, ""qw"": -0.40054423487851615, ""qy"": -0.2036465421840924, ""pitch"": 0.3961515050460252}"
1774665771029133300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.280852064997894, ""qx"": -0.02769846961077748, ""qz"": -0.8945225989062267, ""roll"": 0.12093305577094265, ""qw"": -0.3976262408892136, ""qy"": -0.2023748122748722, ""pitch"": 0.3942165647629261}"
1774665771039117300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2868620051720225, ""qx"": -0.02809096618035393, ""qz"": -0.8958221344054983, ""roll"": 0.11777444044432005, ""qw"": -0.39538820793861773, ""qy"": -0.20095212537562784, ""pitch"": 0.3922282490205347}"
1774665771049100300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2914499099954124, ""qx"": -0.028650523969281798, ""qz"": -0.89683003123464, ""roll"": 0.114607991238316, ""qw"": -0.39377649015260513, ""qy"": -0.19953744113692773, ""pitch"": 0.3903002962229314}"
1774665771059083500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.294698567321706, ""qx"": -0.029219078661694528, ""qz"": -0.8975611352329178, ""roll"": 0.11182296115167581, ""qw"": -0.3927087749362532, ""qy"": -0.19826790321284396, ""pitch"": 0.38856881015243805}"
1774665771069066500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.296724934767172, ""qx"": -0.02978145208914897, ""qz"": -0.8980273963567388, ""roll"": 0.10950817454168989, ""qw"": -0.39211425574812486, ""qy"": -0.19724703739842445, ""pitch"": 0.38722674821463615}"
1774665771079049500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2977435477655224, ""qx"": -0.030331457659512465, ""qz"": -0.8982697856387439, ""roll"": 0.1076366883108596, ""qw"": -0.3918998361085676, ""qy"": -0.19648396931709164, ""pitch"": 0.38630146338621085}"
1774665771089032400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.298108969655745, ""qx"": -0.030870461433406837, ""qz"": -0.8983570164002253, ""roll"": 0.1061259680942649, ""qw"": -0.39191585663731626, ""qy"": -0.19596876982358252, ""pitch"": 0.3857963628343715}"
1774665771099016400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.297981407670465, ""qx"": -0.03157280910324105, ""qz"": -0.8983055526717645, ""roll"": 0.1046059389987872, ""qw"": -0.39211968161159866, ""qy"": -0.19568431615453066, ""pitch"": 0.3858310850179113}"
1774665771108999400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2973036813092595, ""qx"": -0.03265631995072379, ""qz"": -0.8980814355204576, ""roll"": 0.10270070893130673, ""qw"": -0.39256138069074903, ""qy"": -0.19564998883158038, ""pitch"": 0.3866182822212678}"
1774665771118982400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2959674351664403, ""qx"": -0.034207042111196205, ""qz"": -0.8976512655524436, ""roll"": 0.10028955195487427, ""qw"": -0.3932951511356617, ""qy"": -0.19588510198919803, ""pitch"": 0.38826156483110885}"
1774665771128965400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.293827225200504, ""qx"": -0.03620950592807077, ""qz"": -0.8969901451975749, ""roll"": 0.09740171039934852, ""qw"": -0.39438926654751627, ""qy"": -0.19635346087838762, ""pitch"": 0.39067811215290627}"
1774665771138948400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.290771246140238, ""qx"": -0.03851802342301676, ""qz"": -0.8960878589471653, ""roll"": 0.09432529406356746, ""qw"": -0.39587404192194886, ""qy"": -0.19704487885449173, ""pitch"": 0.39372994076672657}"
1774665771148932400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2867561793727167, ""qx"": -0.04093556399094935, ""qz"": -0.8949529307616179, ""roll"": 0.09143422429294785, ""qw"": -0.3977418797432805, ""qy"": -0.19795206808869895, ""pitch"": 0.3972447816786244}"
1774665771158915600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.281895876931326, ""qx"": -0.04328107296213133, ""qz"": -0.8936338683397282, ""roll"": 0.08897818574370318, ""qw"": -0.39993303706947253, ""qy"": -0.1989943946096123, ""pitch"": 0.40093061113928935}"
1774665771168898300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2763935196869562, ""qx"": -0.045475579702482276, ""qz"": -0.8921960822698874, ""roll"": 0.08694416131250977, ""qw"": -0.4023758048632128, ""qy"": -0.20002998709745823, ""pitch"": 0.40446663534746624}"
1774665771178881300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.270493777747833, ""qx"": -0.04763655620405747, ""qz"": -0.8906942016539809, ""roll"": 0.08492803521423462, ""qw"": -0.4050109110649505, ""qy"": -0.20090023569293872, ""pitch"": 0.40766634413975994}"
1774665771188864500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.264337734581478, ""qx"": -0.04994333767619476, ""qz"": -0.8891508576673831, ""roll"": 0.08245638572716861, ""qw"": -0.40782721191871585, ""qy"": -0.2014777824487258, ""pitch"": 0.4104530519590831}"
1774665771198848500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.257874938929963, ""qx"": -0.05248031487036139, ""qz"": -0.8875502380193591, ""roll"": 0.07933868564370043, ""qw"": -0.41086727226186137, ""qy"": -0.201714189567084, ""pitch"": 0.41281325458054746}"
1774665771208831500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2510716873357417, ""qx"": -0.0552704653683858, ""qz"": -0.8858708389100567, ""roll"": 0.07559013672659949, ""qw"": -0.4141347899607147, ""qy"": -0.20166913273528864, ""pitch"": 0.4148847414522932}"
1774665771218814500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.243931536551069, ""qx"": -0.05825708527909244, ""qz"": -0.8841051518345044, ""roll"": 0.0713877460518644, ""qw"": -0.41760241831179157, ""qy"": -0.2014260821209143, ""pitch"": 0.41678226967559934}"
1774665771228797400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2364289341699064, ""qx"": -0.06143503192533831, ""qz"": -0.8822370810133153, ""roll"": 0.06679681267550215, ""qw"": -0.4212669279230995, ""qy"": -0.20104153666116953, ""pitch"": 0.41861309235210253}"
1774665771238780400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2285682020086464, ""qx"": -0.06477379501118632, ""qz"": -0.8802559668763983, ""roll"": 0.06195135596013177, ""qw"": -0.425103060028153, ""qy"": -0.2006018102123254, ""pitch"": 0.42051753919944446}"
1774665771248764200,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.220203260569337, ""qx"": -0.0681692332692785, ""qz"": -0.8781253749016616, ""roll"": 0.05719760583464108, ""qw"": -0.4291301732738418, ""qy"": -0.20024032341830936, ""pitch"": 0.42265050848680397}"
1774665771258748400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.211213524916222, ""qx"": -0.0715869963673141, ""qz"": -0.875798650982627, ""roll"": 0.05279551555351884, ""qw"": -0.4333555003377934, ""qy"": -0.20013731330864143, ""pitch"": 0.42531223000718865}"
1774665771268731400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.2014696507659446, ""qx"": -0.0750649422638473, ""qz"": -0.8732380070697745, ""roll"": 0.0487287308600617, ""qw"": -0.4378319125966489, ""qy"": -0.20030908483065815, ""pitch"": 0.4285657242389805}"
1774665771278714400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.190967576691672, ""qx"": -0.07868719470014214, ""qz"": -0.8704399596324722, ""roll"": 0.044745895497308126, ""qw"": -0.4425912553836928, ""qy"": -0.2006380700737737, ""pitch"": 0.43227686875677385}"
1774665771288697300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.1797189699591524, ""qx"": -0.08256382364733693, ""qz"": -0.8674057655489431, ""roll"": 0.040483351395940934, ""qw"": -0.4476741289181174, ""qy"": -0.20094395706705703, ""pitch"": 0.436227503204745}"
1774665771298680300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.1676039011471113, ""qx"": -0.08676023423606817, ""qz"": -0.8641173351743959, ""roll"": 0.03564626972756853, ""qw"": -0.45317730230177256, ""qy"": -0.20100830331042363, ""pitch"": 0.44009460435286907}"
1774665771308664300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.1544662207914884, ""qx"": -0.09124735234634805, ""qz"": -0.8605534890444742, ""roll"": 0.0301667783710021, ""qw"": -0.459187715804887, ""qy"": -0.20066917166537007, ""pitch"": 0.44357634490184256}"
1774665771318647300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.1403406038917563, ""qx"": -0.09598150986861201, ""qz"": -0.856718415436882, ""roll"": 0.024085454576225542, ""qw"": -0.4656842461421361, ""qy"": -0.1998985959703836, ""pitch"": 0.4466069464594784}"
1774665771328630300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.1252359285409748, ""qx"": -0.1008824393541051, ""qz"": -0.8525973024313019, ""roll"": 0.017672326038635503, ""qw"": -0.47261726942427057, ""qy"": -0.19883019381705916, ""pitch"": 0.4493739675656192}"
1774665771338613200,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.109168847758536, ""qx"": -0.10579615709869479, ""qz"": -0.8481916708695351, ""roll"": 0.011350331956480388, ""qw"": -0.47992271076698323, ""qy"": -0.19761620984074496, ""pitch"": 0.45201694834828043}"
1774665771348596200,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.092268369322093, ""qx"": -0.11054121257884188, ""qz"": -0.8435437410005037, ""roll"": 0.005527652800645511, ""qw"": -0.48749736819128486, ""qy"": -0.19636927362624804, ""pitch"": 0.45456245686090946}"
1774665771358580200,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.074544174269164, ""qx"": -0.11506407083680555, ""qz"": -0.8386545518547814, ""roll"": 0.00036032942523396295, ""qw"": -0.49531310413888197, ""qy"": -0.1951506578360222, ""pitch"": 0.4570618514678198}"
1774665771368563500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.0560377608285725, ""qx"": -0.11947034639154211, ""qz"": -0.8335122622235447, ""roll"": -0.004389240436685119, ""qw"": -0.5033677518259921, ""qy"": -0.19391999400402096, ""pitch"": 0.45954953888631367}"
1774665771378546200,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.0367724604983097, ""qx"": -0.1238888151232795, ""qz"": -0.8280901580012692, ""roll"": -0.00896312974283554, ""qw"": -0.5116620966158868, ""qy"": -0.1926656650829469, ""pitch"": 0.46214319804799436}"
1774665771388529400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 2.016603434755382, ""qx"": -0.1284130958760168, ""qz"": -0.8223253704339095, ""roll"": -0.013502489805221623, ""qw"": -0.5202572552855863, ""qy"": -0.1913724339401597, ""pitch"": 0.46492582932984555}"
1774665771398512400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.9954431911750434, ""qx"": -0.13311508564648322, ""qz"": -0.8161797187079473, ""roll"": -0.018237081461036288, ""qw"": -0.5292082686836377, ""qy"": -0.1899202189833595, ""pitch"": 0.4677837872988224}"
1774665771408495400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.9731725120691759, ""qx"": -0.1379778920715839, ""qz"": -0.8096176659977725, ""roll"": -0.02318688459029803, ""qw"": -0.5385612263791872, ""qy"": -0.18823682955760032, ""pitch"": 0.47059738127322015}"
1774665771418479000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.9497507444789306, ""qx"": -0.14293639240231334, ""qz"": -0.8026306475380304, ""roll"": -0.028295115959319543, ""qw"": -0.5483230706164843, ""qy"": -0.18626610719203246, ""pitch"": 0.4732218348112957}"
1774665771428462300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 1.925248248034284, ""qx"": -0.1479118461403921, ""qz"": -0.7952337909774618, ""roll"": -0.03340814216480021, ""qw"": -0.5584379951226423, ""qy"": -0.18404445442336126, ""pitch"": 0.475649479447726}"
